"mu","clonalmutations","s","t","cellularity","frequency","scmuts","weight"
3.600901821206513,313.2937613881767,0.2830954090532932,7.380543105993375,1.0979163946092516,0.4469,59.0,0.0014495381171577833
3.350780953555322,1837.4593148030663,0.33554892689345456,8.424183418852461,1.0988430542834373,0.4345,56.0,0.001550448298877739
3.075757761805651,524.1913882089607,0.7891926998040721,14.41149360361067,1.0567920606897094,0.4551,62.0,0.0013954734960081297
3.0560734882824847,1379.7098137773962,0.48385536336347273,10.733084499669353,1.097527818507484,0.4527,48.0,0.0017307810976929644
4.180557108494192,1779.338455148296,0.3693794275210599,9.002500082556061,1.094044786790705,0.4373,62.0,0.0014654205306189492
3.738956220375976,3322.495014276869,0.3971156890796848,9.585339461630415,1.0989777604333015,0.4133,60.0,0.0027355231659713943
2.8610471697637747,1216.0717111697732,0.6959600278795112,13.538498414517232,1.0782341335624295,0.4301,59.0,0.0020943966783310377
3.7682911207780143,2880.0733471267467,0.3516626606071857,8.738535569866249,1.0947963817030824,0.4288,58.0,0.0021837136960932476
2.2563439650049695,33.342188894843275,0.5313539853138071,11.31575875017551,1.021419415309379,0.4713,50.0,0.0035677049217300145
4.1166346044265625,43.67888716956486,0.2887035189073678,7.402945526921226,1.0658069059529471,0.4638,53.0,0.0018377815117042431
3.876062658597708,499.1603236510946,0.3731346135282281,9.03072145752886,1.0942111379968682,0.4445,67.0,0.0013600334892095835
3.22442760559872,212.11505056193482,0.4022299233857838,9.45806819325847,1.0496890175113838,0.4561,52.0,0.0012463959622272863
2.794960327276714,421.7613562914862,0.605277466520536,12.329774658399494,1.0815546642035874,0.461,53.0,0.0014740613954606185
4.282930471135598,113.5313272578469,0.2989302782726219,7.588444935979986,1.0939505030833934,0.4659,45.0,0.0018383597779651657
2.7273213852873455,634.5182975982093,0.598573237763892,12.391722422863594,1.0998298400352478,0.4295,43.0,0.0028227116037570815
3.8741682881991246,197.60178212562937,0.3517649515631824,8.47696195597248,1.0630724316939075,0.4815,48.0,0.001278349492285818
3.8734866277714244,106.47684411474006,0.2713786060288852,7.17501178340018,1.0666964821158564,0.4421,56.0,0.0012995509302123768
2.830680702611482,1362.4304397356234,0.4094142666802278,9.615358517448579,1.0843655041766487,0.4478,46.0,0.0013960607200741919
2.800021630155903,22.663452995141142,0.639101103238574,12.821226410580904,1.0452740952456971,0.4438,50.0,0.0016686812821787831
4.0567870295844255,2230.1405079724773,0.3301834646928428,8.413504806461749,1.0997382157228706,0.4175,52.0,0.001636323623756876
4.2063520150670355,56.25342751553708,0.2845239454060411,7.227286206948191,1.0509121741385046,0.4823,47.0,0.0018333573688336235
4.424695460090783,1245.4837938722555,0.26378435179163123,6.992579044229952,1.081694681056693,0.4481,53.0,0.0025354996054879416
4.4677914409238415,1872.3087690128755,0.21097348860936124,6.1098212610767195,1.09910437351068,0.406,40.0,0.0023627762556609577
3.534862032834864,170.2062605308795,0.3012919411015851,7.738053921071293,1.0712672632756768,0.4453,50.0,0.001379573270909184
3.0371059792689734,1367.633361343461,0.3359123512508112,8.430201342291168,1.0944236835808991,0.4346,52.0,0.0014406872872770003
3.584129440931914,52.475267170387724,0.599836833641568,12.249255910432334,1.0290844396601995,0.4637,57.0,0.0024978927796717293
4.596531100713616,1616.6674401119978,0.20563090093180877,5.915373807008053,1.0957005202689059,0.4205,41.0,0.001966424288916385
3.818673301108653,726.8209845703407,0.36878470195200735,8.801155610547692,1.0905657333403953,0.4758,54.0,0.0017991333302895577
3.2671589872108586,2.6300710845853246,0.51996808033881,11.31056052427912,1.0685832589536461,0.4392,54.0,0.001376586137906929
3.46139887424305,485.96680130774644,0.5000464684554533,11.045922002600848,1.089734632585466,0.436,58.0,0.0022842887962715953
3.69378567214157,174.15320264100637,0.3766130384746004,9.126879747997604,1.0848779790390148,0.437,59.0,0.0017454720413682242
3.783183670930467,426.7124408978523,0.42131626257367893,9.844890611886951,1.0473706080099725,0.4398,52.0,0.0017270378001024895
3.8827095445428097,1125.864564386305,0.35621257045340055,8.64226685695216,1.0966728759637765,0.464,39.0,0.0013971576354953432
3.8052919263556158,52.24814975117806,0.45878067943964634,10.161983529531451,1.0459816736347975,0.494,48.0,0.0014153231165931696
3.708703930432744,508.9577672642886,0.4219392350057075,9.67032088730191,1.0570805814211783,0.4776,57.0,0.0013620377839400227
2.866545419216399,1095.0215462478882,0.964849105941005,16.02736828167766,1.092923406091745,0.4521,55.0,0.0014301602720255793
3.5715271355588873,2698.023323673561,0.38129836883643525,9.063868676875295,1.0946584184231736,0.4657,44.0,0.0026299255772323366
3.548661638508137,1302.673876907644,0.31288820024873265,7.907997950741128,1.094416895773427,0.4547,52.0,0.0012773856309439904
3.6591306610875236,985.3428041449147,0.38783427083572325,9.221205690004817,1.0819549147692724,0.456,47.0,0.0012820209599458945
2.9649870777890497,768.2532100833739,0.5730235890274438,11.818260413646895,1.0734975856466173,0.4827,38.0,0.0018395064912638023
3.6080308334137006,76.89426105616894,0.2991713037035631,7.76417131352113,1.0853650883833057,0.4323,48.0,0.001969534767814498
4.075228386333142,1161.8111126341973,0.2963546654426902,7.6636318655964875,1.092277154427851,0.4415,56.0,0.0017910435163917089
4.198367476005277,29.039532674682278,0.3374515344948157,8.273512100984785,1.046597795808477,0.4713,61.0,0.0014802158943188809
2.8441734910030876,2112.6885206657034,0.593006956830491,12.355644468289533,1.097162213364395,0.4222,58.0,0.002147012629524159
3.7018348286502887,19.964466304085136,0.42476752721074146,9.689810313501093,1.0376033530472129,0.4828,58.0,0.0022745863521043156
4.002538103549124,79.17290200134153,0.41415090137528565,9.62016022945572,1.0567637922345359,0.4624,48.0,0.0013807965003348364
3.4757415839416064,840.0846669885896,0.36627692555749797,8.92152716039835,1.095946546441062,0.4429,52.0,0.001385749593673761
3.534902083287273,2557.715587955412,0.42253826535821565,9.982664740132286,1.0682469944852595,0.4156,44.0,0.0013887810476992534
2.688897080534094,2347.32805859926,0.8031369327523674,14.726851283206692,1.0972452493965648,0.4149,56.0,0.0024920531695083173
3.43791329734396,684.5736169176155,0.4743105518804419,10.497605328124935,1.0963107145232935,0.4726,51.0,0.0020937549682736025
3.829241143580825,1065.4478522264926,0.40351446711884026,9.528083067168724,1.0654585957289842,0.4461,59.0,0.0013505599488355489
3.674229960772567,903.0666807243383,0.43531891874568335,9.965193540166503,1.0986600297725495,0.4603,43.0,0.0019925527229841676
3.2988227299519277,1136.2570589027264,0.5812472047850921,12.068675690531295,1.0872312272061218,0.4518,47.0,0.0014436837520969286
4.127995822830053,504.3428986167339,0.3211650074165642,8.079259823118528,1.0990019328903575,0.4511,42.0,0.0017616698361514215
4.228895836239381,1985.2728414055653,0.39465886007850715,9.572380941257956,1.095605730944131,0.4078,51.0,0.0014230186824394206
3.3984267256307588,592.8998628201757,0.3798568393834499,9.143438745350256,1.0722760088107919,0.4447,66.0,0.0016300510234812861
3.55100381094038,1342.963785518429,0.6565136551103296,12.980708834824307,1.097640463943873,0.4539,40.0,0.0016306074095294605
3.8005344443684246,74.57553889065775,0.4215659338355052,9.796143452903534,1.0543824558619816,0.4506,57.0,0.0022419399131174233
3.3863076106880188,922.9066041091432,0.42234237398362784,10.031217694922551,1.080483346052787,0.4051,59.0,0.0019202484389838122
3.4099804421226576,1731.8555749084696,0.3531528460285806,8.686557223711397,1.0980744431228555,0.4444,39.0,0.001335130282030366
3.2125157571639544,2941.935883930124,0.6137052042100314,12.415283380653282,1.096127015136323,0.4651,48.0,0.0024933525320573165
3.103971454578714,2518.3206202568635,0.5968365331112108,12.181375162435533,1.0990441589868882,0.4702,39.0,0.0021285806044059673
2.1945366101811974,334.7422625675631,1.0385373375834597,16.588434406445934,1.0968646785042644,0.459,56.0,0.002304214546142153
2.6881017583114506,1419.623601956295,0.6435029597132889,12.853016807297667,1.094052001097699,0.4483,53.0,0.0018108245999688324
4.299246644940304,1291.709515610363,0.272473420563407,7.220916206127956,1.0810764662616807,0.4374,51.0,0.0018292986828748903
3.454810646260877,167.3643994381689,0.4350480679721801,10.02459881316711,1.0712130393403791,0.4472,49.0,0.0018676247835556568
3.845773799479744,1952.302736383948,0.38538646147995625,9.29597385021709,1.076903796278263,0.4326,51.0,0.0014532617808185814
4.622401061043628,94.35489946393307,0.27565276060440064,7.282099455491348,1.061376787273023,0.4377,54.0,0.0033400024426464385
3.612069842428857,473.868388950785,0.4738552527041047,10.550424818577234,1.0470292767945035,0.4602,37.0,0.0015851130063349412
4.3447330771452215,455.5363611040325,0.2584252212008454,6.970571738669165,1.074646720135861,0.4315,51.0,0.0015750704708562353
2.733289483379945,340.6015622457321,0.6392826621370784,12.89067071332217,1.059009689635771,0.4291,58.0,0.0014082667712496451
3.2384842430726604,1234.2922623009467,0.6347129392299359,12.754535848639145,1.0950009503467637,0.4469,45.0,0.0016580360301690301
4.049526677467652,20.4446891151581,0.37886737303391554,8.964476259903488,1.0398249561988464,0.4775,51.0,0.0018109481632312362
3.008018548973483,1854.5593268768816,0.35158576753570936,8.519773708923738,1.0958125404350794,0.4723,39.0,0.0020368684238828427
3.2378187476121005,1514.0830045756934,0.5497568861820148,11.64338800246458,1.0803803974434407,0.4546,49.0,0.0015174135540375294
2.9222218832370803,275.2987293667725,0.48166788901228436,10.769156352908263,1.0767321718792509,0.4385,55.0,0.002528692007700283
4.389058052637816,693.1801611103563,0.33295745461225645,8.206576873053356,1.0949878494064624,0.4685,47.0,0.0022093008259431966
3.6450621411423514,2114.0128103743973,0.42616772215928084,10.051598749696792,1.0850917149746433,0.4132,63.0,0.0013704684613145774
3.909122609115294,2375.4846747225265,0.4816654284095702,10.792597494992178,1.0987554402942887,0.4336,52.0,0.0018623178785963223
3.6048925730134695,3079.744878480284,0.34987505360620025,8.572064860559284,1.0875142143926264,0.4558,50.0,0.002322509665615512
3.001109046201405,554.238149882601,0.65028005174426,12.867791867942868,1.0542861170633295,0.4626,52.0,0.0012935714833470656
3.902207952761078,1663.285890814279,0.2904568638429362,7.485784975588414,1.0975912265499945,0.4542,56.0,0.0013122897581485196
4.616187072454917,1495.6715550100419,0.28729629503655485,7.449287887522381,1.0987720404704149,0.4494,52.0,0.0021552161565569967
3.7936087174568986,448.49142121586556,0.4258011592265218,9.625399767474816,1.0862160947961388,0.4993,39.0,0.0015773779463553522
3.9572036196064615,686.9331027229639,0.3819550435506202,9.193049166656442,1.07728796839211,0.4418,45.0,0.0018526907546389255
3.2857429091009935,1011.5227457721426,0.5264777615326125,11.461417505767802,1.0635968124300528,0.4263,59.0,0.0012246206533457443
4.086512867910083,196.371752701873,0.32334583272115364,7.993208172567037,1.061161899447978,0.4761,56.0,0.002008604104502019
3.6448394289082464,2456.087181298583,0.3514035876193762,8.666898911809099,1.084989410814799,0.4422,53.0,0.001574563649818931
3.835419078062756,179.85563331024696,0.38566968343039104,9.135243709989366,1.0322283767347473,0.4661,58.0,0.002341578175745884
3.249998839492225,1103.6372645232213,0.6700416382754467,13.150303058243042,1.096454375667786,0.4511,56.0,0.0016702400638993256
2.93719960808189,941.7087423354844,0.5196277815297572,11.446765205940817,1.0986694176405023,0.4095,47.0,0.001551142050150951
3.5607385629901622,1331.136901859838,0.33137443020938273,8.28351940801299,1.078538558834679,0.4475,49.0,0.001420168687687633
4.1327784818577555,10.33627498710166,0.3976265278269479,9.290747343956568,1.0554638144832948,0.4748,57.0,0.0014577073765375378
3.5152397231768675,514.1463117333255,0.4404656190036682,10.043160331029831,1.080388099862546,0.4607,50.0,0.0017362705405523612
3.181230212431493,443.3955240149137,0.49864461441450536,10.958312173839184,1.0788047168476969,0.4502,56.0,0.0013170134357805591
3.334751639737968,230.1170912063851,0.7389999434198841,13.876484580933075,1.0746959139579257,0.459,53.0,0.0014419012741104934
2.748686547343976,630.6643681032924,0.7591742706997985,14.125965177084783,1.089259554834801,0.4505,47.0,0.002139233659163449
3.2393637907844486,1661.0708579411705,0.39510604425326795,9.41061890411486,1.094650805609058,0.442,51.0,0.002290914291823338
3.997558806985611,33.2513550328581,0.4647262726303214,10.354968232178436,1.0980148255866582,0.4726,47.0,0.0016736656838705773
3.104172245145633,1161.5461214928384,0.6267179263869181,12.645293339121519,1.08904944004109,0.4497,45.0,0.0014476367235481907
3.7444566113366777,919.6215848091852,0.452038184759432,10.340612343986585,1.096796229627498,0.4359,67.0,0.001823158246118701
3.1081700526208813,1326.2216642985713,0.39437165357710563,9.378822161075112,1.0926901276899466,0.446,68.0,0.0016513953007896577
3.5838804906590074,100.37394135375189,0.40791422523035936,9.432306923281132,1.0455801270833576,0.4802,55.0,0.0013645964569387159
3.1728137192392136,1049.0969360545073,0.5901648191654436,12.353705939997768,1.0940684157718588,0.4149,53.0,0.0018665003055025628
3.9659047616741754,166.41614512431215,0.5066606051398845,10.989925229763701,1.0435108736846654,0.4675,44.0,0.0018574180282170437
3.282020522712838,763.2568399241518,0.5218723910236854,11.255573609234656,1.0803909967506844,0.4564,58.0,0.0012828994331971994
2.577678909382718,858.9424286700682,0.4292106268064166,10.081162919365331,1.0829772675642564,0.4169,57.0,0.0016786911095670973
3.1209870296699833,3675.841103450113,0.524076552524272,11.417038336438388,1.095717715028228,0.4287,50.0,0.0036475021741120364
4.020691405462149,585.7342646864249,0.39349310878076743,9.214148018585401,1.0579968129356567,0.4765,48.0,0.0013444997022468127
3.068930560579887,3936.1122679742575,0.44293147124520554,10.21453325497085,1.0812944589346893,0.4332,54.0,0.005168171741571528
2.9041122500094523,1123.8148051006992,0.4873033654598593,10.841504176090256,1.0900913385241295,0.4405,52.0,0.001864377252894735
3.3504974064345827,2095.9145707551907,0.5193106399005551,11.223810281269278,1.096096826462572,0.4556,53.0,0.001392681964377477
3.0939670686623506,870.7573738036708,0.6433043760940872,12.922895935819266,1.0979933507975277,0.4325,51.0,0.001812152028818009
3.5154213562918573,704.6647188231518,0.44243717514971115,10.042598399876427,1.0737236852136436,0.4671,57.0,0.001888397495074109
2.9345985028763915,113.67969270088406,0.6645077317138558,13.178304610431976,1.0247210217491751,0.4309,64.0,0.0025354707624349435
3.5905229492580073,3718.3566421871246,0.43940234331145306,10.016026175522528,1.07888648862211,0.4629,46.0,0.0036825565759259606
3.069322183592062,1729.2869538473028,0.5282356195567847,11.388216243557883,1.0870299742555842,0.4469,58.0,0.0014410037482680165
3.7591592306852855,3534.1233610586196,0.4727739340441941,10.488802364434129,1.0925893606264172,0.4697,47.0,0.0035390785045924175
3.9212024643827403,514.0775142769294,0.3356594143609938,8.365293543914031,1.0839184938428492,0.4466,56.0,0.0016269237903349708
3.3280345396072626,612.0681617705663,0.4146675440558399,9.787945429472726,1.0887739195590604,0.4298,57.0,0.0016140294980097356
2.495716826060388,2343.5591861983035,0.6351395553843139,12.75186130177304,1.0763765002105157,0.4486,54.0,0.0017774760755229133
3.7276862888934774,375.229144039379,0.2978092335140669,7.488217813585155,1.073337870677378,0.4814,58.0,0.0016778624544406637
5.163875090891888,425.6497237123599,0.24520288464148385,6.570883444010955,1.0869211876791816,0.4564,55.0,0.003998209037173797
3.164637258471246,2712.3956588801607,0.31720683418411166,8.056915101287771,1.0869896798093148,0.4411,50.0,0.0015960054080313378
3.2952496993091156,301.0020632773985,0.6149069498845946,12.52047520571542,1.0720584046359503,0.4455,54.0,0.0012986198791484522
3.1593918548274296,2793.034412360322,0.6128429126347007,12.409725193234785,1.0961361136822612,0.464,43.0,0.0017990052249306709
3.836576688335416,57.05408821354433,0.4562665280552712,10.260347266057849,1.0714676560540084,0.4658,53.0,0.0014824233942744042
3.9521953997226964,2877.199974237707,0.3614703063155777,8.840717484524879,1.0868219936153398,0.4425,37.0,0.002109357905034999
3.2803790788190152,1089.6633594330865,0.43648101630070524,10.162134339766569,1.0679869700160536,0.4235,52.0,0.0014124485308895168
2.6862339891000024,3568.757587387942,0.7958244803092532,14.473741951522092,1.0953603631739115,0.456,41.0,0.004151868212189152
3.151479990457607,410.42088070386717,0.45035791853807794,10.154054020146402,1.053829855454255,0.4692,51.0,0.0012369318741006939
4.211764839559663,3002.3537592479656,0.3368218665558621,8.41581531365255,1.0973678266969178,0.4407,70.0,0.0034409254929110133
3.2725090316852614,3308.286348612135,0.46685725269652206,10.62942877775948,1.0900996305300124,0.4222,53.0,0.0032434771801107473
2.4965283766023045,2401.961139821776,0.7127865701481563,13.614266065904857,1.0912475020737762,0.4545,55.0,0.0014980426352474638
2.5437404963983887,1265.2700930981368,0.6863639486751238,13.346127836519305,1.0805144316790252,0.4489,52.0,0.0018625803891312495
4.934289309902498,1547.0552796860775,0.2098734729525199,6.038219696744933,1.0951482798665846,0.4149,58.0,0.0024477440495928107
3.043761832682833,2853.5051715963054,0.5161949541055321,11.253851120725995,1.097468834308431,0.4401,53.0,0.0018948916620082025
3.7470135087396113,1760.484123601233,0.4359588169660133,9.947962525980213,1.0942638396227016,0.4659,58.0,0.002227109450660295
3.84721309675805,1517.2304827439928,0.42953020593443214,9.854680703231406,1.0956821318159584,0.4644,44.0,0.0028650091778427843
4.681017848771139,2372.160654018764,0.26297132896433195,7.026382911992967,1.0944977241497598,0.4384,54.0,0.0017999163794653675
4.011711703613632,24.3291201099496,0.3385345996538269,8.337584659191357,1.034756528627157,0.4624,52.0,0.002075826086637433
3.423465677299853,451.7830497846453,0.3833079604982017,9.070473733965471,1.0655761434504707,0.4712,46.0,0.0012409490384937617
2.7655732767171943,1020.4819096627775,0.6728251998529875,13.252133233418025,1.092735356708243,0.4357,47.0,0.001692838216715321
3.930726265721767,1548.4867285084724,0.3554390795676303,8.71003765639347,1.0915957746560607,0.4477,65.0,0.001263408113066374
3.7072941919384332,143.0594045627929,0.4119983333668006,9.479739588404293,1.0530205321741277,0.484,62.0,0.0016621978574824885
4.600668452587764,3636.579322893996,0.3086211481914653,7.790807993885101,1.0959379090050199,0.4621,58.0,0.004904416239386009
4.590571219559788,1239.1695868736635,0.27327861921997765,7.0240921762042845,1.0748308665738813,0.4788,47.0,0.0028963415806489362
2.622296549572904,129.21810725816022,0.6286594914984198,12.64628940606951,1.0561135280407064,0.4546,51.0,0.0022809546656353424
3.3549733587919555,2445.024313683816,0.4904222459719151,10.777708493525036,1.0668588338409604,0.4633,50.0,0.0013367681052316106
4.4310870449722675,867.1460941030714,0.22618494283998958,6.492914115682879,1.099495556853125,0.3955,55.0,0.0021253531616525706
3.9011432939849495,102.1435910636892,0.3722058644765217,8.967308755979586,1.0961456330004071,0.4541,50.0,0.0014785945643969295
2.221432643111253,1014.1386215309074,0.8116838314426158,14.753898364347013,1.0679379950449939,0.4278,58.0,0.0017801805977688667
3.548808876083376,768.254104029729,0.40404404739810645,9.53375278822117,1.0846873146388238,0.4467,53.0,0.001484054326960935
3.9276039793580946,392.89786370268484,0.2547343060940707,6.697353215039505,1.063027734292706,0.4698,48.0,0.001679810165022427
3.0147800061258194,3777.428468828342,0.8275868555650302,14.959098087511213,1.09036581844084,0.416,51.0,0.0051650687914910585
2.637508244685214,794.9080277271426,0.9757733379008015,16.123995610233873,1.0571323306459421,0.4506,58.0,0.0018119352821423145
4.0217146307317595,295.89494683783505,0.5050203568723408,11.005223624343108,1.0991340953809308,0.4594,46.0,0.002007922998166261
3.5817930203106645,9.700596733909151,0.7081123140896927,13.264753634907736,0.9824823075374541,0.52,41.0,0.010239364227094363
2.568285201367475,674.3056117537219,0.6313469423606,12.648887779457894,1.0922090167434162,0.4611,56.0,0.001876348460538494
3.027828399060861,438.4360546042436,0.3972571885351233,9.411540912682895,1.0963485147863843,0.449,58.0,0.0018172478362303323
3.1489395348643088,1934.5575328208993,0.5958534792526168,12.4536811175498,1.0902314699423152,0.4088,61.0,0.0016493407161602815
3.330454286268585,32.2345428070098,0.519968617138329,11.296368253580471,1.081666101434947,0.4422,54.0,0.0017566462461232105
4.372475086168022,346.5863356628224,0.4229078310952322,9.890605678338384,1.0834850779101108,0.4356,57.0,0.002039587573939767
2.8671066836892405,2827.9929370884165,0.5986531999686175,12.25015418234529,1.0848147312358043,0.4603,44.0,0.0019800623053663697
3.321126039674718,745.9280991067053,0.5094392231449736,11.113236345064353,1.0889023010368453,0.4498,51.0,0.0013084079630003322
2.6241912334010626,764.1072677431603,0.5190030198586744,11.262138713570716,1.0892021505891318,0.4466,50.0,0.0019150981868329006
3.5045417173055338,2420.7637894026875,0.4737503287998384,10.693856843431078,1.09762986081892,0.43,56.0,0.001408218390004062
3.622065563060139,54.68602491222873,0.5611362579085581,11.913086415947319,1.086637413442132,0.4292,62.0,0.0014009445082706843
3.8467696087818033,1441.1402190305107,0.3681180498877696,8.918311171590917,1.078175741269015,0.4499,56.0,0.001824002919052426
