"median","mean","lowerq95","upperq95","lowerquartile","upperquartile","VAF","truecounts"
106.0,108.47529540327322,59.13610445242996,167.48663315647582,87.0,123.0,0.005,0
134.0,138.96170507319195,83.21214092865287,205.86582670791,112.0,168.0,0.015,0
77.0,80.90608996976043,41.031696088996284,130.49054858343237,65.0,91.0,0.025,9
44.0,45.215076024076616,21.25787741629179,73.66196925330992,36.0,53.0,0.035,20
28.0,29.244041544833337,14.0,47.0,22.0,36.0,0.045,19
22.0,23.107491701878626,11.0,39.0,18.0,28.0,0.055,31
21.0,20.984236566233147,10.069318153037141,34.0,16.400263631868295,25.0,0.065,29
21.0,21.044422128724207,12.0,32.0,17.0,24.935553780232503,0.075,16
20.0,20.591303203955967,7.434907524943787,32.73459722700761,17.0,25.0,0.085,18
20.0,19.56144248673121,10.0,29.0,17.0,22.0,0.095,21
16.0,15.931232505694533,7.0,23.0,13.0,18.0,0.105,24
12.0,12.268688167303042,5.0,20.0,10.0,15.0,0.115,17
8.0,7.852069834118743,3.0,15.0,6.0,10.0,0.125,16
5.0,5.590244140982617,2.0,11.0,4.0,7.0,0.135,5
4.0,4.089999497949904,1.0,8.0,2.0,5.0,0.145,1
2.0,2.488415858954774,0.0,7.0,1.0,3.0,0.155,1
1.0,1.8152483938186512,0.0,5.0,1.0,3.0,0.165,0
1.0,1.0929130694030158,0.0,4.0,0.0,2.0,0.175,1
1.0,1.1496769092893222,0.0,4.0,0.0,2.0,0.185,0
1.0,1.112829608896199,0.0,4.0,0.0,2.0,0.195,0
0.0,0.7158959152066836,0.0,3.0,0.0,1.0,0.205,0
0.0,0.7055514716859076,0.0,3.0,0.0,1.0,0.215,2
0.0,0.4580889281761622,0.0,2.4596495372192626,0.0,1.0,0.225,0
0.0,0.5959359270819115,0.0,2.0,0.0,1.0,0.235,0
0.0,0.4077442583382702,0.0,2.0,0.0,1.0,0.245,0
0.0,0.473892738600037,0.0,2.0,0.0,1.0,0.255,0
0.0,0.44407154903487417,0.0,2.0,0.0,1.0,0.265,0
0.0,0.34286864721035226,0.0,2.0,0.0,1.0,0.275,0
0.0,0.36627539983186086,0.0,2.0,0.0,1.0,0.285,0
0.0,0.27841658551369747,0.0,2.0,0.0,0.0,0.295,0
0.0,0.331630200286418,0.0,2.0,0.0,1.0,0.305,0
0.0,0.33943468496840934,0.0,2.0,0.0,1.0,0.315,0
0.0,0.2995949303010645,0.0,2.0,0.0,1.0,0.325,0
0.0,0.1878832858369782,0.0,2.0,0.0,0.0,0.335,0
0.0,0.18542092536170193,0.0,1.0,0.0,0.0,0.345,0
0.0,0.2244617138991384,0.0,2.0,0.0,0.0,0.355,0
