"mu","clonalmutations","s","t","cellularity","frequency","scmuts","weight"
2.2644986904132502,470.1543404772518,0.2380993903287295,7.768002030021387,1.095878849902307,0.2237,23.0,0.0011029544949612124
1.6005657982440387,651.2530543090747,0.36919867752583113,10.434324524156704,1.0651802419140752,0.1858,24.0,0.0014258089112433529
1.510944789575861,157.95258074904336,0.50068377110974,12.057455494134464,1.0472094785680643,0.2403,28.0,0.0012194599180987092
2.3902426540333668,1222.458411453674,0.499037957674041,7.013752377967605,1.098778307084115,0.9418,24.0,0.0011300776575362814
1.3675402502922198,1248.3645014748608,0.34873827303110794,9.716815640597849,1.0905242694832729,0.2405,28.0,0.0014522483807963985
1.4954746779593926,1463.9184330222436,0.2866904401130674,8.814324830689326,1.0832851670509667,0.2096,20.0,0.0010636285558978933
1.5905289274442191,1473.4148052081373,0.3026015171517053,9.144843777832678,1.0965563958838345,0.2045,31.0,0.0013024932402205178
1.8129105252992754,853.3281786521816,0.45422932240955066,11.501990050308027,1.0873222581078297,0.2228,24.0,0.001462884829744298
1.2340302192456714,957.9031780968476,0.37148262745659505,10.273629237762005,1.0763704989435376,0.2138,22.0,0.001312337430718609
1.8786151620875675,1355.03975328171,0.22732035567848435,7.6147771739899355,1.0948045712296481,0.2144,15.0,0.0013219089808956513
1.5541652886461272,14.0249476023248,0.4781538846259545,11.69898593274045,0.9867804175030191,0.2474,23.0,0.0027255248975858954
1.6271516093696694,230.1772516249573,0.26871347182737054,8.476956644577765,1.08905823175437,0.2091,23.0,0.0015036191142285276
1.4974346955144657,15.431487199506591,0.37681408820119167,10.246864185646507,1.051118097978457,0.2312,33.0,0.0011639362469586644
1.6672627404588984,108.35401161596519,0.36373897633619906,9.983598225734525,1.0901919734319752,0.2385,20.0,0.001239972951670341
1.1410191135571068,9.183298960109823,0.6747808847032534,14.339953635521752,1.0223746271630973,0.2183,32.0,0.0026792949989893613
1.6859825479385684,521.0316816888089,0.4060119644138308,10.719202018043754,1.077526723835772,0.2307,30.0,0.0011162340927268416
2.1300012336043843,339.41104699967764,0.23861828099712967,7.633769112291988,1.073321630011343,0.2448,35.0,0.0015985403991211804
1.4172121633874382,411.79336632126797,0.44480162817935015,11.383025700722959,1.0964266921379608,0.2196,29.0,0.002350806646959138
1.2247098398054048,2439.796445604248,0.4949246105532882,12.125135709505507,1.0956790334662345,0.2161,22.0,0.0031263840330531738
2.1111170942192086,91.89658595834976,0.24129706005191062,7.709502881523804,1.0508462693346319,0.2416,25.0,0.0010089425118903735
1.043893413314054,524.255046191972,0.4248808097991942,10.914533469430616,1.0634595110042007,0.2466,22.0,0.0014185438881368945
2.4445610165026093,325.5077301235269,0.1354046478610982,5.363989280366371,1.0832408076178335,0.2421,25.0,0.001504399343736746
2.129273623894349,2107.548478964011,0.25162510845574426,7.9754386051253015,1.0991522086474395,0.2329,26.0,0.0018368638372052858
1.6593783754995646,397.912586000397,0.4520489144358265,11.339119426530859,1.0759082598262455,0.2441,21.0,0.0017713227457340156
1.9000862207375444,304.91216663024306,0.5728292946883442,12.834270852045787,1.0968226531461696,0.2721,20.0,0.0014014556235552751
2.217001529106188,582.4125007163477,0.12572701674027095,6.976152582322658,1.0842031544182957,0.0719,44.0,0.0025062221712089093
1.622283875038506,628.5974144080633,0.5655090138768502,12.951384626124087,1.077134793600762,0.2344,26.0,0.0011413135845511296
1.644475885617999,657.2560936316488,0.34191695167363007,9.69482716209231,1.0970735552814537,0.2258,25.0,0.001970317835816371
2.230083477816569,657.4550318393717,0.11397039949102478,4.989571909539013,1.0698010373715552,0.2215,27.0,0.0014680277589183524
1.694698893278751,1197.590408523039,0.35734180995098114,10.234137506863016,1.0961569265800493,0.1863,22.0,0.0014392458378852066
1.3557306032167875,487.46584648128214,0.6649062439433756,14.065295162589367,1.0878581538190237,0.2477,23.0,0.0015085345745556441
1.0106220189651862,12.483771732030618,1.8788302337367941,22.007762164169215,1.0798516123062623,0.2379,26.0,0.0015937412496319116
1.6183124450185093,55.90084208412418,0.2643225434140686,8.082065331031485,1.0229769361584358,0.2546,24.0,0.0021043956222018875
2.092105382725585,74.995349521967,0.13630269787355315,5.3735642099584275,1.0385995297657176,0.2438,33.0,0.001426495371161841
1.302514813984501,417.1785426316019,0.7742579031835388,15.227783705601603,1.0696177378338578,0.2463,16.0,0.002302546893641786
1.4695041470086487,1409.6166309210373,0.49843369761940454,11.930086489602393,1.066394350847043,0.2569,24.0,0.0011783903140383362
2.126048781293968,279.58116423180604,0.22170556922378862,7.310218670467982,1.069582036606428,0.2411,20.0,0.0013723666474700772
1.729605452796005,1638.625606276675,0.22787423978306126,7.508433821645809,1.0952117390486436,0.2309,19.0,0.00113772068644041
