"mu","clonalmutations","s","t","cellularity","frequency","scmuts","weight"
4.53133072864906,2513.320169323429,0.5068059399869727,12.539306172431296,1.094968554980911,0.1785,52.0,0.0017042755072541778
5.4261793072924736,1337.9476315756763,0.15272466778760452,6.877680223404707,1.0918847938946241,0.1194,83.0,0.0008366879256640709
6.4521489539813235,707.7208349715004,0.25597942386577477,9.452814858932964,1.0997538211630389,0.0864,72.0,0.001426004125918388
3.9741988399127837,1931.0146842754202,0.8060460375086946,15.86595827968199,1.0759177634106192,0.1871,78.0,0.0011900449882008412
4.281278536191824,508.712587003213,0.45912295244292883,12.309380904395589,1.0994912556362753,0.1257,93.0,0.0011686735463482653
5.779961857581956,1920.2849216349173,0.4253119907003105,11.397794221675385,1.0986404288406975,0.1752,71.0,0.0010357487857849121
5.0549058223107135,220.27378062880007,0.21339235554316127,8.014806643620933,1.082036199672365,0.1349,94.0,0.0016288706794336829
4.907865048881185,648.2967577854552,0.4370741136100044,11.807350104988954,1.0824638152251052,0.146,90.0,0.0013053934481133762
3.391595242092746,634.388547277327,0.8503420246919918,16.39488418109985,1.0980820729385676,0.1675,50.0,0.0015457806989802242
4.284203055838695,2116.328190292321,0.23489587917237656,8.091064875855668,1.094462882915568,0.1734,63.0,0.0010001257469105722
4.062496648208895,413.96304982357265,0.3182191973290846,9.998573219999047,1.0596583653967475,0.1353,77.0,0.0019213407038681772
4.335942146284412,428.1369011007055,0.4911331473540218,12.143696933912864,1.081288534717863,0.205,70.0,0.0008861787154391278
5.469619851194084,1245.2427518442219,0.310720752671073,9.717859386830156,1.0951708056951688,0.1512,84.0,0.0008500719630969337
5.498893911293494,927.410992236514,0.42126718032151145,11.498218561381139,1.087434980777326,0.1547,63.0,0.0009149478605448304
3.8830784709312582,3047.7219459341604,0.5616397028002449,13.285539601437474,1.0888701186727048,0.1742,81.0,0.0026118545522333877
4.498039092044104,999.2410371580277,0.2297327566644432,7.987567033121856,1.0834142194233896,0.1733,73.0,0.0017325024223138316
3.8275495565733255,684.915128322076,0.6370428023463461,14.244211229179907,1.0710702743435232,0.1665,67.0,0.0009084262356713667
5.057635291104281,1786.0276441832364,0.49586645816472097,12.431420877103488,1.0981784732318434,0.1728,53.0,0.0008587064387464896
5.293411179966482,1212.811541760466,0.33656370904161004,10.61416199918566,1.0783602499971716,0.107,98.0,0.0009237374178113616
4.766168814577162,2002.5150874134213,0.2022120305233097,7.491363850698768,1.0851163858550001,0.1648,85.0,0.0007424035436870068
4.7203334136844735,549.6335108425785,0.31918896328251994,9.71163163433597,1.0970553710180238,0.1694,61.0,0.00118130626465906
5.105121475903449,3041.514226211245,0.09875998178394907,5.384400867973476,1.099563566385554,0.1369,55.0,0.002027242791577663
4.393225107089338,1110.6707448056304,0.32699982122051696,10.00415272701769,1.08221743999654,0.1511,98.0,0.0012466266916148754
4.83656612035824,80.7260795541622,0.3064725785365625,9.90566206103659,1.0864781404569366,0.1241,86.0,0.0013993663706703306
4.41644262878478,551.0309633016279,0.31420685026091316,10.437179211602164,1.0756824955895927,0.0909,46.0,0.0015597987397739086
4.051649563270976,1150.0588973137314,0.5773029728011942,13.588330533225218,1.0942039970632038,0.1593,52.0,0.0011790277092833478
3.8686989121673334,2253.4350778422495,0.8249299851369213,16.134876749903405,1.0913023330852958,0.1721,58.0,0.0013699177755914563
4.090408566540191,1386.7760101461008,0.5589009770413601,13.4516824330965,1.097419314308976,0.1474,100.0,0.000980181223200081
6.538751697830657,831.6869544868723,0.18821567890088883,8.213398929605184,1.0854947461311617,0.0797,107.0,0.0010280751580194019
4.521739998238749,1009.8124895199717,0.45543542606433374,12.08908240613607,1.0712918944996281,0.1443,76.0,0.0013381128342990138
4.779574256615486,418.2756316281225,0.36104556948040056,10.486476232219955,1.0962782198534746,0.162,85.0,0.0009481117458000589
4.714649878081297,615.1521533681919,0.254362553372859,8.959336480456972,1.0633848731465956,0.1228,67.0,0.0012402715207399824
4.265809268659652,458.71319970630134,0.5842867077215366,13.709837152454973,1.062618815865857,0.1545,85.0,0.00153176774412684
3.736559480425858,2491.029030573618,7.34628432345472,29.283250578250232,1.0985094477638502,0.1676,74.0,0.001335549261954289
4.063494341695492,183.75246365030443,0.4267210975335792,11.416065984204199,1.0630486505467573,0.1756,53.0,0.0015984199568304437
4.9149688146531005,115.87278829249158,0.4149660200192169,11.495550095262786,1.056153450012834,0.1438,77.0,0.0020933686349605325
5.318083851910792,376.3111234515088,0.2438657215954274,8.255166916160944,1.0481122950859811,0.1752,76.0,0.0020304123673240307
5.420051950409719,3028.5603990489426,0.12142774789082221,6.087864806955036,1.082725945458654,0.1243,75.0,0.004807750718088917
4.715693926983382,884.4047584845666,0.34218671843595616,10.63981011476061,1.0760432418295525,0.113,99.0,0.0008742532378375216
3.88015171337407,362.75404579441897,0.4568120076653239,11.808932554292845,1.0506145163332552,0.1827,72.0,0.002071877485980848
