"median","mean","lowerq95","upperq95","lowerquartile","upperquartile","VAF","truecounts"
29.0,31.448688378470663,15.640253176014818,53.05521543943855,24.0,38.0,0.005,0
37.0,40.08205837301374,20.0,68.0,31.0,48.0,0.015,0
21.0,21.810956124149296,9.289945683907774,36.57338983074853,16.0,26.0,0.025,2
12.0,12.97093827571277,5.0,24.629970287005005,9.0,15.9510932140934,0.035,7
7.0,7.770024022240699,3.0,15.186616439547906,5.0,10.808126522977613,0.045,3
6.0,5.874543171918044,2.0,12.0,4.0,8.0,0.055,6
4.0,4.134251867276229,1.71122400881248,7.0,3.0,5.0,0.065,6
3.0,3.36668703306592,1.0,7.0,2.0,4.0,0.075,3
2.0,2.2309249369673116,0.0,5.0,1.0,3.0,0.085,5
1.0,1.5568218373864715,0.0,4.0,1.0,2.0,0.095,1
1.0,1.2811294259688515,0.0,4.0,0.0,2.0,0.105,0
1.0,0.9971356498553782,0.0,3.0,0.0,2.0,0.115,0
1.0,1.084681258008707,0.0,3.0,0.0,2.0,0.125,0
1.0,1.4733867998725885,0.0,4.0,1.0,2.0,0.135,0
2.0,2.1794218820831186,0.0,5.0,1.0,3.0,0.145,3
3.0,2.965286022758105,0.0,6.0,2.0,4.0,0.155,3
4.0,3.6526869297779845,0.0,7.0,3.0,5.0,0.165,7
3.0,3.414920647278975,0.0,7.0,2.0,4.23272723086581,0.175,2
3.0,2.7439479586866855,0.0,7.0,2.0,4.0,0.185,4
2.0,1.9955291975554816,0.0,5.0,1.0,3.0,0.195,3
1.0,1.1702632975241856,0.0,3.0,0.0,2.0,0.205,0
0.0,0.6695844178373018,0.0,2.0,0.0,1.0,0.215,0
0.0,0.4208902720513292,0.0,2.0,0.0,1.0,0.225,0
0.0,0.41008546335900053,0.0,2.0,0.0,1.0,0.235,1
0.0,0.22910628490318352,0.0,2.0,0.0,0.0,0.245,0
0.0,0.17466184057281753,0.0,1.0,0.0,0.0,0.255,0
0.0,0.14652945802593673,0.0,1.0,0.0,0.0,0.265,0
0.0,0.08120651046914733,0.0,1.0,0.0,0.0,0.275,0
0.0,0.05693437365169624,0.0,1.0,0.0,0.0,0.285,0
0.0,0.07647343819089433,0.0,1.0,0.0,0.0,0.295,0
0.0,0.10194401459997166,0.0,1.0,0.0,0.0,0.305,0
0.0,0.0774535658629899,0.0,1.0,0.0,0.0,0.315,0
0.0,0.05024948053518922,0.0,1.0,0.0,0.0,0.325,0
0.0,0.0874920618604839,0.0,1.0,0.0,0.0,0.335,0
0.0,0.04646963532874097,0.0,1.0,0.0,0.0,0.345,0
0.0,0.016953302144136127,0.0,0.0,0.0,0.0,0.355,0
0.0,0.031037146352407924,0.0,1.0,0.0,0.0,0.365,0
0.0,0.04192647195060825,0.0,1.0,0.0,0.0,0.375,0
0.0,0.02489664747598606,0.0,0.0,0.0,0.0,0.385,1
0.0,0.04391112116910533,0.0,1.0,0.0,0.0,0.395,0
0.0,0.020103058924547116,0.0,0.0,0.0,0.0,0.405,0
0.0,0.0335569263485418,0.0,1.0,0.0,0.0,0.415,0
0.0,0.09645066434183554,0.0,1.0,0.0,0.0,0.425,0
0.0,0.2618772867140678,0.0,1.0,0.0,1.0,0.435,0
1.0,1.4083543311612228,0.0,6.0,0.0,2.0,0.445,0
3.0,4.364654175423647,0.0,17.0,2.0,5.0,0.455,0
8.0,9.869928406560627,0.0,32.72082398174285,4.0,13.0,0.465,0
14.0,19.02163011918807,0.0,69.33499795239274,7.0,24.319291272863577,0.475,0
24.0,34.06410972086719,1.0,117.54867828324245,13.0,42.0,0.485,0
38.0,50.857197698052104,1.5646146101319947,186.88536841691342,15.0,66.7815069392781,0.495,0
