"mu","clonalmutations","s","t","cellularity","frequency","scmuts","weight"
3.635015450293921,696.1866725018583,0.22967006893731037,6.112798775913199,1.0726507966732417,0.4818,26.0,0.001328497625251499
3.6201841056459507,2264.5245275077837,0.49329478474239735,12.118967730246943,1.0984927853930022,0.2135,62.0,0.0015271874006988608
4.980019142977823,21.594754142472084,0.1740783454054801,6.409670967460744,1.068954576056352,0.2224,74.0,0.0015200048396920558
5.228685238238225,695.7288010769803,0.4385268483756181,6.341154976457881,1.0897484138496392,0.931,51.0,0.001238031215191634
4.562729846155946,2690.048515903335,0.2019603842413593,6.913938306258418,1.098759126676861,0.2378,61.0,0.0017340307816044274
4.153894303544978,247.04049935322337,0.4700509946752999,12.01777735851383,1.0906987384323448,0.1801,31.0,0.0017622353258954966
4.358946970084927,646.5195260796572,0.4572598238731777,9.758399258830002,1.0601173958447854,0.5708,20.0,0.0013202808180163284
3.5707849900977062,1063.6762815552852,0.48631056956238927,12.096131208640339,1.0714851959924925,0.202,46.0,0.0010415562079562717
3.5644146244146953,4423.914809037405,0.260945476782341,8.07174284657485,1.0940675598638778,0.246,62.0,0.0032787997385278827
4.918328404566996,1203.7443867886195,0.15873945498686898,6.207182459693327,1.087618894906625,0.2032,88.0,0.00120119707564487
4.884187909237507,3149.2697410600686,0.7891216009616113,10.687102698368331,1.0857029052406355,0.9382,34.0,0.003314650918761111
4.582936264210265,472.56594366598665,0.39547778751413926,8.768565342314137,1.0875217764723182,0.5718,30.0,0.0014885667664765025
2.6106158672462447,1119.5312198143265,0.2584829810153948,8.561901270791752,1.0692121806812236,0.1728,60.0,0.0012792516133699817
3.2263507474123316,2346.531642314058,0.7253340030663077,14.817854263983985,1.0904995695101685,0.2299,62.0,0.0015506289177598
2.988843560244726,3718.7105721742187,0.45777712638719337,11.475935358285442,1.0843969613228923,0.2354,61.0,0.0026452901089103545
4.749258512787712,4675.169622903637,0.11306897394820951,4.787048614811519,1.0980568024559283,0.2457,52.0,0.004551335849285047
3.169693464450379,1463.7354303672666,0.5723969347676733,12.821839577492245,1.0756110570000261,0.2734,46.0,0.0015784781752528035
