"mu","clonalmutations","cellularity","weight"
6.386299737201087,83.65723558466061,1.0732967435638985,0.00191804683687134
5.9022143647984375,214.26801018309516,1.0746664858306094,0.0018456403826847187
4.9469653518432715,2700.6087582477003,1.0902935023910163,0.0017293286712665
6.828056687991673,1396.8140690661153,1.0582002126771977,0.0016734599564809903
6.14267391466465,838.8455491291099,1.0883174629856436,0.001785753191287193
6.939786125406686,162.39101961115364,1.0344131837048702,0.0045803946840337175
4.945867111262443,2611.5833671522046,1.0926337480491557,0.0016903351139986775
5.6964270376139705,3001.30445127825,1.0902756807806682,0.0019099054289081583
4.600278553896654,1878.20530818861,1.091415768661401,0.0016885400419747625
5.285622314636067,1546.9851149983574,1.0816825338509677,0.0016575353872241001
4.685159164117,272.72803187367003,1.0616055083951599,0.0018577288967649905
5.292121085463168,514.1976355555539,1.0791560666331705,0.0018341634267998613
5.373543722014583,290.39233461763,1.0421028927294238,0.0027753640080425577
5.636759160357588,2346.275176710054,1.0808562064913299,0.001512062109229667
7.141620485656999,629.4174154130458,1.0713651439123189,0.0019613975291503938
6.1613634542070725,2344.262895219328,1.0952132677146342,0.0016040651176588822
6.2160302650127806,4609.7980824156275,1.0874388882957895,0.0045002674462115986
3.923689693761558,3046.327445419361,1.0868604085521651,0.0022903358769501727
6.728642933826583,971.5311230779837,1.0729255842654042,0.0017606358147171813
5.260960637385078,1331.515947123749,1.096208381212202,0.0017814203452631667
5.16319255799058,3359.814234489716,1.0990713554714313,0.0023267664634175353
4.603981158988653,849.7675167837235,1.0777218278479068,0.0017984266500896966
5.0646998939401575,3756.0261955382853,1.0901023563661376,0.0030061257161346517
4.162710432417839,1855.4047901806468,1.088373725796741,0.001803928863905993
5.602555397534493,2971.4136924110353,1.091913082844556,0.0019103102178288887
6.309600310880156,4213.470338964452,1.090840636623882,0.003787026924001778
4.679976660087736,1262.9362201421104,1.0831477117676378,0.0017474940557331232
5.052415169889704,617.6461180381689,1.0890915086698665,0.0018466611878972044
6.62158611626484,963.567452778402,1.0651572691535025,0.0017059252565959915
4.093873515066409,148.6919657547154,1.0565944485071157,0.002109022152341273
5.7087926958403035,132.21320259464522,1.0746055025997683,0.0018827565917364374
4.426223126534691,507.49256875974766,1.0941439671255002,0.002047124338524657
4.0898220464037145,680.2983803139105,1.0785591639236785,0.0019903979733192517
4.7618670691290905,1312.9731116748753,1.0793708275373026,0.0017014431973951182
4.354128895301574,609.9791513663249,1.058363406864412,0.001772994039893426
5.536711536419517,739.5008151135889,1.0862820787621914,0.0017744538226614653
5.983993669441307,837.2288549512311,1.0524670422265283,0.0019403215785256966
6.268994537293025,3187.9972215330495,1.0834587433364886,0.0021441818343178017
5.267923174330256,3822.767850459177,1.0931254570444684,0.0031437754194083966
5.668896067989333,100.75507819564405,1.0686076995346823,0.0019107739427107798
4.8098787509481165,1233.8613483844897,1.0858449439836826,0.0017409957017093327
5.935966650589696,2230.965167958092,1.0752167374316843,0.0014862915638989417
6.053020355839675,496.25566259192465,1.0915562222209747,0.0019099267003346745
4.738869701246189,1761.2231479237553,1.0802818982712843,0.0016308701666559165
5.059947552020912,48.358069365711344,1.0907365602573391,0.0021023870953922595
5.468459034496189,1083.2222273325083,1.0885560260594385,0.0017487799289673206
4.4485837401861685,75.1059667511663,1.0093841839783249,0.015547612949721467
4.823819141187436,211.03393846106883,1.076638399782355,0.0019224129365627534
6.754796808342178,743.8246643684711,1.0930258907587742,0.00193335430422238
3.8584784581114793,969.889894824737,1.0783785954092244,0.002121299952058916
5.9753830046989975,5.4416977419729164,1.0542685879072236,0.0020377695495932433
5.118929844077153,559.4182464254372,1.0843745986490538,0.0018387389070312107
4.199419298532684,4241.298436464859,1.0966023188283822,0.00422035311405719
6.765698485873032,2250.657426918021,1.0767784011357202,0.0015896963895752913
3.6394426959786674,625.9435208643683,1.079592136707098,0.0024323130260975453
4.398220747459261,1789.763424076959,1.0882186937092357,0.0017086928339582383
6.103733983363064,3030.231222892794,1.0909004185847544,0.001939286908129544
4.990554488288224,1017.435491565074,1.0883523810401816,0.0017635835501674977
6.143958616082324,2464.6040838302893,1.0925173756311373,0.0015647000414654897
5.308865028743366,1876.629952094947,1.0974670600112577,0.0017218574702240308
5.204493883100374,2683.617657948415,1.0827088655504127,0.0016893927009085491
