"mu","clonalmutations","s","t","cellularity","frequency","scmuts","weight"
3.3297303296619942,2401.199929383848,0.3993141990401502,9.999174864775009,1.0874501986022755,0.3387,60.0,0.00126877451125654
2.6960867300233318,2109.69870553282,1.1451002182850774,17.896000887427817,1.075968256248884,0.3312,63.0,0.001603171690951249
3.5817425829480074,1177.4916121764807,0.3992568793007368,9.841225415648324,1.0829774906840421,0.3692,59.0,0.0013039434506674373
3.879718063796571,608.4688495503678,0.4794265965187913,11.066634280093272,1.064849010610259,0.3703,66.0,0.0017046049334108518
3.9167556301008757,1245.2612435489777,0.4206712302142609,10.217432928626202,1.090789941979475,0.3625,70.0,0.001401140022629097
3.2884001803179936,1157.449787444095,0.9630357451588445,16.49679128479789,1.094212223853867,0.3385,72.0,0.0013420322665441899
3.3968036656773353,224.10858424316598,0.7429181829533362,14.244861771943715,1.0818060223392338,0.3858,58.0,0.0014693974999033163
3.3584311364244472,222.50313968460182,0.7687823886750921,14.631921508986137,1.086356355947431,0.3591,63.0,0.0021239837053152475
3.63082261435996,91.96731529169665,0.5961369589705211,12.67703840879043,0.9983546987983875,0.362,69.0,0.007566978156704189
3.268882506610975,822.1069791564037,0.5783815259449343,12.628183867814542,1.0829575533681548,0.326,75.0,0.0014090314619025221
3.9011042926546513,723.812935138464,0.3825940671398149,9.522132368511096,1.094307650446983,0.3781,57.0,0.0013928909589379093
3.4613572448516043,1104.752110194176,0.4962514269466673,11.462865253622702,1.0758777732148683,0.3391,74.0,0.0013686121980261967
2.8566001521466333,1411.6422950864016,1.004649890803377,16.84362564296862,1.0903943812259869,0.3357,70.0,0.0015253888858642404
3.418558453594955,3167.0186925104676,0.5009644824169828,11.405791426719034,1.0864410475692656,0.364,61.0,0.002555102178573692
3.1812141498875155,4084.468078202819,0.8452270479768176,15.266664782959538,1.0788734305968344,0.3838,50.0,0.004914240558267648
3.3456720765206334,2394.1674279052827,0.6056488487321098,12.75044211751359,1.0794787947347442,0.3714,66.0,0.0013579700677261602
3.9241137946241325,166.7502898416651,0.45452493716898457,10.74818550983677,1.0934818083256717,0.3604,76.0,0.0019405284671370423
3.5947851791728267,4403.909945937186,0.5292987728373166,12.009812976444206,1.0957922246497618,0.3212,71.0,0.004022311293063608
3.480293551737863,255.38075739662008,0.5174272236519248,11.603231013514087,1.0630222864850727,0.3706,68.0,0.0023025246008917537
4.1312595014487155,565.3964461871597,0.2592738421438157,7.373790703062339,1.0957056752810101,0.3586,67.0,0.0016906335380403547
4.054788513956691,907.5903086112471,0.49701543398656495,11.264464619633435,1.0994983026232994,0.3815,59.0,0.0014118172073095266
4.380387810159137,676.8980985772578,0.41676375197550164,10.200588304590497,1.0515588926594053,0.3537,72.0,0.0014303566871808708
3.665749531374248,407.1866751634134,0.6255482375298732,13.138659537493293,1.0618535802524403,0.3406,81.0,0.0020426385176917396
4.43168280250071,48.75539624461135,0.3750433600228255,9.421799514115735,1.0324729168951943,0.373,62.0,0.0021786693085549657
3.4971202383688627,2136.4818417483166,0.4059436222406106,9.893242209273037,1.0805346726982585,0.3803,59.0,0.0012268322202156634
3.533322711588007,1355.0105354987513,0.4958119009505116,11.41658816309446,1.0989345902825882,0.3471,47.0,0.001637253640277555
3.0242361759036362,1026.2494721882822,0.5782299618752132,12.524498030947342,1.098579966686551,0.3468,58.0,0.0020383939805039535
4.577516160390843,749.1824386928636,0.3517276080140559,9.095103817276101,1.067605103785625,0.3591,63.0,0.0018720703944372875
3.0205315377172037,414.6365432995003,0.682382983955965,13.73495430777368,1.032553348618386,0.3538,48.0,0.0027161750123464103
3.143082255277726,2092.428059933524,0.7471884045109459,14.543970034532792,1.0813932622771918,0.33,70.0,0.0014442874174612546
3.2679349245026885,257.02499603980596,0.671482561747057,13.51502693085093,1.0592239223896647,0.3747,59.0,0.0020717486282262605
2.6784895114899028,377.903172342619,1.257564518513251,18.557668177234774,1.0958108916532125,0.3491,69.0,0.002510700996548064
3.035096034187556,2049.0408743007492,0.6899562127184881,13.902717137158126,1.0962108143819593,0.336,66.0,0.0012770319612123138
2.9647985838748454,18.153211386902512,0.8189775118995599,14.9820174575639,1.0475011668951804,0.3919,69.0,0.0016177113948357806
3.266077533734604,1410.2968812952554,0.6038852139821386,12.86060488546371,1.073893537092569,0.3437,61.0,0.0014523588408412761
3.5973530829888896,759.7389463773752,0.6519155043733722,13.203776028422249,1.0674867829662973,0.3933,51.0,0.0014441232290749312
4.324831612809881,577.6681237011669,0.2754025201939555,7.673648252902257,1.0872244236401323,0.3621,83.0,0.0019214142492980759
3.2681117954760923,2119.4048299171063,0.6496578148800841,13.293527401354313,1.0910015174930117,0.3682,63.0,0.001419613600283251
3.653653898362049,1372.0108347917155,0.3700587662783798,9.433708201428516,1.0956878815372701,0.3544,75.0,0.0016446723907131437
