"mu","clonalmutations","s","t","cellularity","frequency","scmuts","weight"
1.8947230491980112,398.52013446310934,0.27464358278299933,9.065816855191155,1.0900614729728575,0.1505,29.0,0.0011623499844695439
1.465517941087727,2897.942937575186,4.335314780148671,27.22341575194388,1.0929068510888775,0.164,25.0,0.0046837198477543
1.9734490456400988,1402.3974211776613,0.43392582426984316,11.595147894423018,1.0864489460018185,0.1663,19.0,0.0008666817830889523
1.6260354743689571,891.2644891367725,0.40854125828229926,11.145087860790188,1.0909225086189933,0.1747,25.0,0.0009142061171921238
1.6337717186395357,1623.6790651852796,0.6014158205675781,13.737507367380037,1.0854306435335335,0.1795,28.0,0.0012875215175902157
1.9453003332981171,8.300908285335936,0.5529534129908871,13.258242914580517,1.0654979432138907,0.1628,34.0,0.0008445345453123338
1.4446927513215297,67.08131418206153,0.47930112914903,12.149277519042226,1.029560911286424,0.18,30.0,0.008089228276458818
1.8031694013687802,125.55415908633962,0.5218538914809064,12.768757750471078,1.0666797703758024,0.1746,34.0,0.0009121452186704223
1.828881327164291,204.02035396197812,0.8024412241965463,15.732897207383623,1.0659039580969023,0.2039,26.0,0.0012571632496015195
1.760454443936056,105.1686918838684,0.4340383901698236,11.459776181296863,1.0559035326918016,0.1846,31.0,0.001323640299331064
1.806052528820544,360.3491822445839,0.30483482365856773,9.55179980478526,1.0712019381070998,0.1581,31.0,0.0011089710676072246
1.583827371151529,1583.7270524546432,0.1816554929581827,6.909832383314863,1.0886436553167083,0.1805,26.0,0.0009253017339158893
2.0614695842811903,972.0433842708755,0.24557356274392061,8.615068721623127,1.0875530272859026,0.1394,14.0,0.000824754905610815
1.552747189243364,1200.7310228462795,0.7116641070443547,14.962365779785202,1.0831846384652923,0.1813,27.0,0.0013261870646093228
1.389649481022159,54.762016261094004,0.47736175322471264,12.144402562308409,1.0996209134620452,0.1769,34.0,0.001072877388578587
1.972436085183652,543.3363084108607,0.1965982072353045,7.212962157196737,1.0983762129794155,0.1831,31.0,0.0018454439338890512
2.2923549473004785,508.21691212742394,0.29205837529861206,8.922188659543492,1.0855633039051573,0.2085,20.0,0.0009710284913554921
2.4099362667714215,1732.6054216919872,0.12517241528196887,5.752343091925706,1.0800802661898012,0.1643,26.0,0.0016206013099459495
1.6703926032746286,1015.9803548190221,0.33720119621701694,10.395174429405213,1.089599144758126,0.1282,21.0,0.0010277390642066517
1.901891889582969,113.77270883153392,0.3954227170490619,10.924900646004048,1.0629835382208097,0.1767,36.0,0.0012911205224443744
2.140651204005951,1375.778132516332,0.20899365138762419,7.591647286433773,1.0761699469514447,0.1696,44.0,0.0012348398748377356
1.7489512708944281,2788.0750168562213,0.6092338163503145,14.015300859917504,1.0995296519507827,0.1536,28.0,0.0043057462920351505
1.5711400966603082,511.15311638752337,0.27535399889901924,8.8088497323012,1.081163690681893,0.1821,32.0,0.0009519764723038894
2.0156453850481597,1849.3881563062469,0.20346841849409783,7.398360888129218,1.0862544311574795,0.1785,20.0,0.0018060870002024705
1.7120975585274323,336.81135476728673,0.45927835776054565,11.806969068825865,1.0634669859777333,0.188,26.0,0.001624766355878728
1.614327379794302,1206.1328971306668,0.5109895228756,12.572481215999384,1.0961827853176442,0.1818,40.0,0.0010872438791328673
1.4836180325096306,71.11201050163731,0.3159968316894564,9.863838187456231,1.0671693517242422,0.1454,33.0,0.00143704141596204
1.8024234145874842,1052.702733491203,0.8537444793075322,16.376275370088965,1.0968487898998602,0.1753,24.0,0.0012287028438206268
1.573242182623882,26.059416458160285,0.4870826133373996,12.464048381079525,1.0649221140651821,0.1528,31.0,0.0012164390171153542
2.4671250826187565,153.5128603796445,0.24432808291410751,8.231153051554607,1.0694814877782006,0.1792,30.0,0.0012314510770756446
2.1234923276301347,290.4550117976371,0.42137753104022757,11.396405959563102,1.0907796123279623,0.1676,19.0,0.001226118012767173
1.2485977542429523,195.1498664569549,0.3355413163511641,10.14404986602141,1.0981756824121587,0.1519,34.0,0.0010339408791209185
2.697785836009132,14.28564176741287,0.46417505089783656,6.654034390273388,1.0769639184531228,0.935,21.0,0.0016872909406649532
2.104092431998769,349.4422151875917,0.2863591770350992,9.109344661868459,1.089333780838865,0.1705,29.0,0.001014428852301078
2.7210611594401595,566.6580756333713,0.48175936092329025,6.589994212946864,1.0693281039049143,0.9479,24.0,0.0024719602322184355
2.218541721512669,946.5904246900293,0.33556498311922933,9.897035437304305,1.081089632650858,0.182,29.0,0.0009587908052209946
1.9710833116897966,35.068488670499846,0.2611897876764617,8.682344037493385,1.0967736827010295,0.1648,32.0,0.0010718335607357158
1.8918787386359022,1659.2058968513745,0.2589641813200665,8.699412328883438,1.0912034888851725,0.158,20.0,0.0013076807643765483
1.8783399820942817,4.444504522184161,0.30800654630204083,9.536187688617602,1.0586728046562621,0.1666,28.0,0.0010385940770328724
1.689127395152841,1838.5803711963351,0.39751110083222607,11.124747751485026,1.0929724391506461,0.1557,33.0,0.0015354405663615936
1.133755089721024,1519.3378997688849,1.5447948038044261,20.799629207381642,1.0828215326386894,0.1907,28.0,0.001329261433477095
2.5950803286389057,819.8808473185079,0.008853848964025262,4.1706655571147175,1.086698947658795,0.0622,39.0,0.0012559746991173818
