"mu","clonalmutations","cellularity","weight"
22.96057621789259,50.52554573834527,1.0066688693272006,0.0028923003113628205
19.072378676664933,979.5614137693367,1.0665225840209918,0.0013026385737389108
18.55223054810447,1675.2638191010028,1.0699240230119536,0.0015506869447989779
20.801954438225867,652.5875811065853,1.098395579899178,0.0017247854843334524
22.86634113880447,148.59688574955794,1.0431964172965082,0.0015672229081853796
21.767873568602578,1213.2955579913878,1.0697924538117234,0.0012318854371871203
18.824354989361705,1374.5694581279513,1.0786342162137823,0.0015568779374948412
22.006539569186916,246.54473410193734,1.0740682793776388,0.0013474580817424595
22.71139764180286,827.4181158708077,1.0731572042529713,0.0013338180701542423
19.792121423316473,1861.1321110284064,1.0970415827714537,0.0016585220680063633
22.304944045200433,102.21758632217302,1.050830263737142,0.001238749447458598
